data,model,loss,run_id,N,B,K,lr,end_lr,momentum,lr_schedule,optimizer,step_decay_schedule,path
lm1b,pythia,condcrossent,Run_2025_05_24_02_03_10_854800,10000000,768,625,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_02_03_10_854800/
lm1b,pythia,condcrossent,Run_2025_05_24_02_04_45_757047,10000000,768,625,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_02_04_45_757047/
lm1b,pythia,condcrossent,Run_2025_05_23_23_10_02_557320,10000000,6,320000,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_23_23_10_02_557320/
lm1b,pythia,condcrossent,Run_2025_05_23_22_33_48_288842,10000000,12,640000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_23_22_33_48_288842/
lm1b,pythia,condcrossent,Run_2025_05_24_02_47_25_806392,10000000,12,640000,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_02_47_25_806392/
lm1b,pythia,condcrossent,Run_2025_05_24_18_02_34_696899,10000000,6,320000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_18_02_34_696899/
lm1b,pythia,condcrossent,Run_2025_05_24_18_36_35_066212,10000000,48,160000,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_18_36_35_066212/
lm1b,pythia,condcrossent,Run_2025_05_24_18_02_06_438622,10000000,24,320000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_18_02_06_438622/
lm1b,pythia,condcrossent,Run_2025_05_24_19_18_24_452770,10000000,48,160000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_19_18_24_452770/
lm1b,pythia,condcrossent,Run_2025_05_24_05_44_41_195087,10000000,6,1280000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_05_44_41_195087/
lm1b,pythia,condcrossent,Run_2025_05_24_18_37_58_885647,10000000,12,160000,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_18_37_58_885647/
lm1b,pythia,condcrossent,Run_2025_05_24_19_59_45_313896,10000000,48,160000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_19_59_45_313896/
lm1b,pythia,condcrossent,Run_2025_05_24_20_26_14_841544,10000000,24,80000,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_20_26_14_841544/
lm1b,pythia,condcrossent,Run_2025_05_24_20_41_11_573607,10000000,48,160000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_20_41_11_573607/
lm1b,pythia,condcrossent,Run_2025_05_24_21_20_50_573684,10000000,48,40000,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_21_20_50_573684/
lm1b,pythia,condcrossent,Run_2025_05_24_19_17_39_138926,10000000,12,640000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_19_17_39_138926/
lm1b,pythia,condcrossent,Run_2025_05_24_21_49_06_645940,10000000,12,160000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_21_49_06_645940/
lm1b,pythia,condcrossent,Run_2025_05_24_22_48_17_867461,2000000,128,300000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_22_48_17_867461/
lm1b,pythia,condcrossent,Run_2025_05_24_23_37_06_566735,10000000,24,80000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_23_37_06_566735/
lm1b,pythia,condcrossent,Run_2025_05_24_10_08_23_992111,10000000,6,1280000,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_10_08_23_992111/
lm1b,pythia,condcrossent,Run_2025_05_25_00_32_44_246561,10000000,48,40000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_00_32_44_246561/
lm1b,pythia,condcrossent,Run_2025_05_25_00_25_33_046134,4000000,128,150000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_00_25_33_046134/
lm1b,pythia,condcrossent,Run_2025_05_25_01_19_07_411845,10000000,6,80000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_01_19_07_411845/
lm1b,pythia,condcrossent,Run_2025_05_25_01_37_22_347787,8000000,128,75000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_01_37_22_347787/
lm1b,pythia,condcrossent,Run_2025_05_25_02_11_04_422241,2000000,128,75000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_02_11_04_422241/
lm1b,pythia,condcrossent,Run_2025_05_25_02_35_47_085910,10000000,12,40000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_02_35_47_085910/
lm1b,pythia,condcrossent,Run_2025_05_25_01_00_24_500700,10000000,12,160000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_01_00_24_500700/
lm1b,pythia,condcrossent,Run_2025_05_24_21_49_09_245271,10000000,6,1280000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_21_49_09_245271/
lm1b,pythia,condcrossent,Run_2025_05_25_02_45_22_356601,16000000,128,37500,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_02_45_22_356601/
lm1b,pythia,condcrossent,Run_2025_05_25_03_04_10_208637,4000000,128,37500,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_03_04_10_208637/
lm1b,pythia,condcrossent,Run_2025_05_25_03_17_49_807457,10000000,24,20000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_03_17_49_807457/
lm1b,pythia,condcrossent,Run_2025_05_25_03_23_02_146307,32000000,128,18750,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_03_23_02_146307/
lm1b,pythia,condcrossent,Run_2025_05_25_03_35_36_423129,8000000,128,18750,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_03_35_36_423129/
lm1b,pythia,condcrossent,Run_2025_05_25_02_48_52_991291,10000000,24,80000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_02_48_52_991291/
lm1b,pythia,condcrossent,Run_2025_05_25_03_44_22_195572,10000000,48,10000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_03_44_22_195572/
lm1b,pythia,condcrossent,Run_2025_05_24_20_18_45_724231,10000000,48,640000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_24_20_18_45_724231/
lm1b,pythia,condcrossent,Run_2025_05_25_03_47_24_718661,64000000,128,9375,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_03_47_24_718661/
lm1b,pythia,condcrossent,Run_2025_05_25_03_55_58_737385,16000000,128,9375,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_03_55_58_737385/
lm1b,pythia,condcrossent,Run_2025_05_25_04_01_03_032598,128000000,128,4688,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_04_01_03_032598/
lm1b,pythia,condcrossent,Run_2025_05_25_04_07_20_531769,32000000,128,4688,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_04_07_20_531769/
lm1b,pythia,condcrossent,Run_2025_05_25_03_44_58_066503,10000000,48,40000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_03_44_58_066503/
lm1b,pythia,condcrossent,Run_2025_05_25_04_10_55_604009,256000000,128,2344,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_04_10_55_604009/
lm1b,pythia,condcrossent,Run_2025_05_25_04_15_57_898179,64000000,128,2344,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_04_15_57_898179/
lm1b,pythia,condcrossent,Run_2025_05_25_02_51_12_995064,10000000,48,640000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_02_51_12_995064/
lm1b,pythia,condcrossent,Run_2025_05_25_04_18_28_972449,2000000,128,300000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_04_18_28_972449/
lm1b,pythia,condcrossent,Run_2025_05_25_04_13_56_478139,10000000,12,160000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_04_13_56_478139/
lm1b,pythia,condcrossent,Run_2025_05_25_05_57_51_106759,10000000,12,160000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_05_57_51_106759/
lm1b,pythia,condcrossent,Run_2025_05_25_06_01_38_941013,10000000,24,80000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_06_01_38_941013/
lm1b,pythia,condcrossent,Run_2025_05_25_06_56_57_658778,10000000,48,40000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_06_56_57_658778/
lm1b,pythia,condcrossent,Run_2025_05_25_06_36_28_140274,4000000,128,150000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_06_36_28_140274/
lm1b,pythia,condcrossent,Run_2025_05_25_07_30_50_866303,10000000,6,80000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_07_30_50_866303/
lm1b,pythia,condcrossent,Run_2025_05_25_00_36_04_120002,10000000,48,640000,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_00_36_04_120002/
lm1b,pythia,condcrossent,Run_2025_05_25_07_25_47_238783,10000000,6,80000,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_07_25_47_238783/
lm1b,pythia,condcrossent,Run_2025_05_25_07_50_17_420281,8000000,128,75000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_07_50_17_420281/
lm1b,pythia,condcrossent,Run_2025_05_25_08_20_06_774329,10000000,12,40000,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_08_20_06_774329/
lm1b,pythia,condcrossent,Run_2025_05_25_08_25_11_017964,2000000,128,75000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_08_25_11_017964/
lm1b,pythia,condcrossent,Run_2025_05_25_08_50_24_223723,10000000,12,40000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_08_50_24_223723/
lm1b,pythia,condcrossent,Run_2025_05_25_08_47_23_546044,10000000,24,20000,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_08_47_23_546044/
lm1b,pythia,condcrossent,Run_2025_05_25_09_01_24_769212,10000000,48,10000,7.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_09_01_24_769212/
lm1b,pythia,condcrossent,Run_2025_05_25_09_00_19_437971,16000000,128,37500,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_09_00_19_437971/
lm1b,pythia,condcrossent,Run_2025_05_25_09_19_50_530357,4000000,128,37500,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_09_19_50_530357/
lm1b,pythia,condcrossent,Run_2025_05_25_09_33_53_570236,10000000,24,20000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_09_33_53_570236/
lm1b,pythia,condcrossent,Run_2025_05_25_09_39_14_831926,32000000,128,18750,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_09_39_14_831926/
lm1b,pythia,condcrossent,Run_2025_05_25_09_52_06_852788,8000000,128,18750,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_09_52_06_852788/
lm1b,pythia,condcrossent,Run_2025_05_25_09_08_32_857956,10000000,6,80000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_09_08_32_857956/
lm1b,pythia,condcrossent,Run_2025_05_25_10_01_06_906778,10000000,48,10000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_10_01_06_906778/
lm1b,pythia,condcrossent,Run_2025_05_25_10_04_07_616399,64000000,128,9375,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_10_04_07_616399/
lm1b,pythia,condcrossent,Run_2025_05_25_10_12_37_148970,16000000,128,9375,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_10_12_37_148970/
lm1b,pythia,condcrossent,Run_2025_05_25_10_17_46_380818,128000000,128,4688,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_10_17_46_380818/
lm1b,pythia,condcrossent,Run_2025_05_25_10_23_56_973447,32000000,128,4688,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_10_23_56_973447/
lm1b,pythia,condcrossent,Run_2025_05_25_10_03_58_677926,10000000,12,40000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_10_03_58_677926/
lm1b,pythia,condcrossent,Run_2025_05_25_10_27_27_550372,256000000,128,2344,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_10_27_27_550372/
lm1b,pythia,condcrossent,Run_2025_05_25_10_32_24_148255,64000000,128,2344,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_10_32_24_148255/
lm1b,pythia,condcrossent,Run_2025_05_25_10_30_23_965790,10000000,24,20000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_10_30_23_965790/
lm1b,pythia,condcrossent,Run_2025_05_25_10_44_26_723149,10000000,48,10000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_10_44_26_723149/
lm1b,pythia,condcrossent,Run_2025_05_25_10_34_51_468845,2000000,128,300000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_10_34_51_468845/
lm1b,pythia,condcrossent,Run_2025_05_25_12_13_12_294211,4000000,128,150000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_12_13_12_294211/
lm1b,pythia,condcrossent,Run_2025_05_25_13_06_43_151170,8000000,128,75000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_13_06_43_151170/
lm1b,pythia,condcrossent,Run_2025_05_25_13_41_00_252807,2000000,128,75000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_13_41_00_252807/
lm1b,pythia,condcrossent,Run_2025_05_25_14_06_25_143455,16000000,128,37500,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_14_06_25_143455/
lm1b,pythia,condcrossent,Run_2025_05_25_14_25_40_171396,4000000,128,37500,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_14_25_40_171396/
lm1b,pythia,condcrossent,Run_2025_05_25_14_39_37_948133,32000000,128,18750,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_14_39_37_948133/
lm1b,pythia,condcrossent,Run_2025_05_25_14_52_27_337297,8000000,128,18750,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_14_52_27_337297/
lm1b,pythia,condcrossent,Run_2025_05_25_15_01_22_089140,64000000,128,9375,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_15_01_22_089140/
lm1b,pythia,condcrossent,Run_2025_05_25_15_09_53_582270,16000000,128,9375,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_15_09_53_582270/
lm1b,pythia,condcrossent,Run_2025_05_25_15_15_14_866081,128000000,128,4688,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_15_15_14_866081/
lm1b,pythia,condcrossent,Run_2025_05_25_15_21_31_729012,32000000,128,4688,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_15_21_31_729012/
lm1b,pythia,condcrossent,Run_2025_05_25_15_25_02_286150,256000000,128,2344,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_15_25_02_286150/
lm1b,pythia,condcrossent,Run_2025_05_25_15_30_00_813131,64000000,128,2344,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_15_30_00_813131/
lm1b,pythia,condcrossent,Run_2025_05_25_19_37_11_207829,10000000,24,1280000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_25_19_37_11_207829/
lm1b,pythia,condcrossent,Run_2025_05_26_10_30_49_782623,10000000,24,1280000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_26_10_30_49_782623/
lm1b,pythia,condcrossent,Run_2025_05_27_17_25_26_399227,32000000,128,18750,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_17_25_26_399227/
lm1b,pythia,condcrossent,Run_2025_05_27_17_38_37_349645,8000000,128,18750,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_17_38_37_349645/
lm1b,pythia,condcrossent,Run_2025_05_27_17_47_23_292670,64000000,128,9375,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_17_47_23_292670/
lm1b,pythia,condcrossent,Run_2025_05_27_17_55_47_682487,16000000,128,9375,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_17_55_47_682487/
lm1b,pythia,condcrossent,Run_2025_05_27_18_00_47_622286,128000000,128,4688,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_18_00_47_622286/
lm1b,pythia,condcrossent,Run_2025_05_27_18_06_55_568464,32000000,128,4688,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_18_06_55_568464/
lm1b,pythia,condcrossent,Run_2025_05_27_18_10_21_397095,256000000,128,2344,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_18_10_21_397095/
lm1b,pythia,condcrossent,Run_2025_05_27_18_15_13_655859,64000000,128,2344,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_18_15_13_655859/
lm1b,pythia,condcrossent,Run_2025_05_27_19_40_44_735833,1000000,128,37500,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_19_40_44_735833/
lm1b,pythia,condcrossent,Run_2025_05_27_19_59_02_679427,2000000,128,18750,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_19_59_02_679427/
lm1b,pythia,condcrossent,Run_2025_05_27_20_10_19_314650,4000000,128,9375,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_20_10_19_314650/
lm1b,pythia,condcrossent,Run_2025_05_27_20_17_01_118724,8000000,128,4688,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_20_17_01_118724/
lm1b,pythia,condcrossent,Run_2025_05_27_20_20_52_715055,16000000,128,2344,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_27_20_20_52_715055/
lm1b,pythia,condcrossent,Run_2025_05_28_14_32_08_209455,1000000,128,37500,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_14_32_08_209455/
lm1b,pythia,condcrossent,Run_2025_05_28_14_50_24_766575,4000000,128,9375,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_14_50_24_766575/
lm1b,pythia,condcrossent,Run_2025_05_28_14_56_58_041370,8000000,128,4688,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_14_56_58_041370/
lm1b,pythia,condcrossent,Run_2025_05_28_17_07_53_962216,32000000,128,1172,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_17_07_53_962216/
lm1b,pythia,condcrossent,Run_2025_05_28_17_09_05_160512,64000000,128,586,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_17_09_05_160512/
lm1b,pythia,condcrossent,Run_2025_05_28_17_12_31_473641,128000000,128,1172,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_17_12_31_473641/
lm1b,pythia,condcrossent,Run_2025_05_28_17_14_30_626574,256000000,128,586,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_17_14_30_626574/
lm1b,pythia,condcrossent,Run_2025_05_28_17_16_19_277773,10000000,1536,1250,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_17_16_19_277773/
lm1b,pythia,condcrossent,Run_2025_05_28_17_22_05_288188,10000000,3072,625,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_17_22_05_288188/
lm1b,pythia,condcrossent,Run_2025_05_28_18_58_06_190500,10000000,1536,1250,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_18_58_06_190500/
lm1b,pythia,condcrossent,Run_2025_05_28_19_03_45_814434,10000000,3072,625,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_19_03_45_814434/
lm1b,pythia,condcrossent,Run_2025_05_28_19_09_14_032499,10000000,1536,1250,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_19_09_14_032499/
lm1b,pythia,condcrossent,Run_2025_05_28_19_14_53_586708,10000000,3072,625,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_19_14_53_586708/
lm1b,pythia,condcrossent,Run_2025_05_28_19_20_21_315044,10000000,1536,1250,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_19_20_21_315044/
lm1b,pythia,condcrossent,Run_2025_05_28_19_25_58_368574,10000000,3072,625,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_05_28_19_25_58_368574/
lm1b,pythia,condcrossent,Run_2025_06_06_19_59_21_119862,10000000,3,160000,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_06_19_59_21_119862/
lm1b,pythia,condcrossent,Run_2025_06_06_21_52_40_190124,10000000,3,160000,0.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_06_21_52_40_190124/
lm1b,pythia,condcrossent,Run_2025_06_06_23_42_49_081184,10000000,3,160000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_06_23_42_49_081184/
lm1b,pythia,condcrossent,Run_2025_06_07_01_34_26_762242,10000000,3,160000,3.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_07_01_34_26_762242/
lm1b,pythia,condcrossent,Run_2025_06_07_00_06_11_826064,10000000,6,320000,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_07_00_06_11_826064/
lm1b,pythia,condcrossent,Run_2025_06_12_20_48_05_138761,10000000,3,40000,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_20_48_05_138761/
lm1b,pythia,condcrossent,Run_2025_06_12_21_18_32_262996,10000000,6,20000,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_21_18_32_262996/
lm1b,pythia,condcrossent,Run_2025_06_12_21_32_33_922554,10000000,12,10000,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_21_32_33_922554/
lm1b,pythia,condcrossent,Run_2025_06_12_21_39_43_105418,10000000,24,5000,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_21_39_43_105418/
lm1b,pythia,condcrossent,Run_2025_06_12_21_43_36_411845,10000000,48,2500,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_21_43_36_411845/
lm1b,pythia,condcrossent,Run_2025_06_12_21_45_30_041222,10000000,96,1250,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_21_45_30_041222/
lm1b,pythia,condcrossent,Run_2025_06_12_21_46_51_105744,10000000,192,625,1.999,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_21_46_51_105744/
lm1b,pythia,condcrossent,Run_2025_06_12_21_47_48_505532,10000000,3,40000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_21_47_48_505532/
lm1b,pythia,condcrossent,Run_2025_06_12_22_15_29_461510,10000000,6,20000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_22_15_29_461510/
lm1b,pythia,condcrossent,Run_2025_06_12_22_29_44_390620,10000000,12,10000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_22_29_44_390620/
lm1b,pythia,condcrossent,Run_2025_06_12_22_36_54_743403,10000000,24,5000,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_22_36_54_743403/
lm1b,pythia,condcrossent,Run_2025_06_12_22_40_54_039630,10000000,48,2500,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_22_40_54_039630/
lm1b,pythia,condcrossent,Run_2025_06_12_22_42_39_025219,10000000,96,1250,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_22_42_39_025219/
lm1b,pythia,condcrossent,Run_2025_06_12_22_43_59_614936,10000000,192,625,0.5,0.1,0.0,constant,sgd,na,outputs/nn_archive/runs/Run_2025_06_12_22_43_59_614936/
